author,expression,title,edition,placeOfPublication,yearOfPublication,langCode
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35202771b#Expression,Les Contemplations,"[Paris] : Gallimard , 1973",[Paris],1973,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb330462416#Expression,Victor Hugo. Oeuvres romanesques 27,"[Levallois-Perret,] : Cercle du bibliophile , s. d.","[Levallois-Perret,]",s. d.,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34664967x#Expression,Toute la lyre,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1980]",Genève. - Évreux,1980,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35708627w#Expression,Quatre-vingt-treize,"[Evry] : Éd. Carrefour , 1994",[Evry],1994,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34293781m#Expression,Histoire d'un crime,"Neuilly-sur-Seine : Saint-Clair ; [Paris] : diffusion F. Beauval , 1975",Neuilly-sur-Seine. - [Paris],1975,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34556158v#Expression,Théâtre complet,"Neuilly-sur-Seine : Saint-Clair ; [Paris] : diffusion F. Beauval , 1975",Neuilly-sur-Seine. - [Paris],1975,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb348643637#Expression,L'Art et la science,"Arles : Actes Sud ; Nice : ANAIS [Association niçoise d'animation et d'information scientifique] , 1985",Arles. - Nice,1985,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb347295212#Expression,Quatre-vingt-treize 1,"Paris ; Barcelone ; Lausanne : Dargaud , 1983",Paris. - Barcelone. - Lausanne,1983,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34728872j#Expression,Les Misérables 2,"Genève : Famot ; [La Seyne-sur-Mer] : diffusion F. Beauval , 1983",Genève. - [La Seyne-sur-Mer],1983,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb346083508#Expression,Les Misérables 1-2,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1978]",Genève. - Évreux,1978,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb345749898#Expression,Ce que dit la table,"Goudargues : G. Chambelland , 1975",Goudargues,1975,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb342944664#Expression,Quatre-vingt-treize...,"Genève : Famot ; [Paris] : diffusion F. Beauval , cop. 1974",Genève. - [Paris],1974,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34556154g#Expression,Théâtre complet,"Genève : Famot ; [Paris] : diffusion F. Beauval , 1974",Genève. - [Paris],1974,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb345688036#Expression,Quatre-vingt-treize... 2,"Genève : Famot ; [Paris] : diffusion F. Beauval , Cop. 1974",Genève. - [Paris],1974,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35805854s#Expression,Les Misérables Troisième partie. - I-II,"Paris : Pagnerre ; Bruxelles : A. Lacroix, Verboeckhoven , 1863",Paris. - Bruxelles,1863,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35805905v#Expression,Les Misérables Cinquième partie. - I-II,"Paris : Pagnerre ; Bruxelles : A. Lacroix, Verboeckhoven , 1863",Paris. - Bruxelles,1863,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb358058496#Expression,Les Misérables Deuxième partie. - I-II,"Paris : Pagnerre ; Bruxelles : A. Lacroix, Verboeckhoven , 1863",Paris. - Bruxelles,1863,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34635292t#Expression,Les Misérables,"[Paris] : Gallimard , 1979",[Paris],1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35730520w#Expression,Une lettre de M. Victor Hugo,"Vendôme : typogr. et lithogr. Lemercier , 1864",Vendôme,1864,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb350474418#Expression,Les Feuilles d'automne,"Bruxelles : L. Hauman , 1832",Bruxelles,1832,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34636399r#Expression,Florilège marin,"Paris : Éditions maritimes et d'outre-mer , 1980",Paris,1980,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb349066388#Expression,Histoire...,"Paris : R. Laffont , 1987",Paris,1987,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34343516r#Expression,La légende des siècles,"Paris : Flammarion , 1994-",Paris,1994,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb33046281f#Expression,Poèmes,"Paris : Tchou , [1966]",Paris,1966,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34701475c#Expression,L'Oeuvre complète de Victor Hugo... 9. - 5,"Paris : J. de Bonnot , 1975",Paris,1975,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34701476q#Expression,L'Oeuvre complète de Victor Hugo... 10. - 1,"Paris : J. de Bonnot , 1975",Paris,1975,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb347014772#Expression,L'Oeuvre complète de Victor Hugo... 11. - 2,"Paris : J. de Bonnot , 1975",Paris,1975,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35216594m#Expression,Les travailleurs de la mer,"Paris : Flammarion , 1941",Paris,1941,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35143390d#Expression,Quatre-vingt-treize,"Paris : Hachette , 1972",Paris,1972,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34630856d#Expression,Théâtre [2],"Paris : Garnier : Flammarion , 1979",Paris,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35539133z#Expression,Le dernier jour d'un condamné,"Paris : Seuil , 1992",Paris,1992,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb33046335j#Expression,Mille francs de récompense,"Paris : ""l'Avant-scène"" , s. d.",Paris,1961,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34864724f#Expression,Poèmes,"Paris : Hachette , 1985",Paris,1985,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35747337z#Expression,Les travailleurs de la mer,"Paris : Hachette jeunesse , 1995",Paris,1995,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb343458131#Expression,Les misérables : [texte abrégé],"Paris : Hachette jeunesse , 1996-",Paris,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb352825703#Expression,La pieuvre,"Buenos Aires : Ed. des Lettres françaises , 1944",Buenos Aires,1944,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb351275926#Expression,Œuvres romanesques complètes... 4,"Paris : Livre club Diderot , 1971",Paris,1971,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35121693c#Expression,Morceaux choisis [2],"Paris : Delagrave , 1914",Paris,1914,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb345916503#Expression,L'Oeuvre complète de Victor Hugo... 21. - 1,"Paris : J. de Bonnot , 1977",Paris,1977,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34591648j#Expression,L'Oeuvre complète de Victor Hugo... 19. - 1,"Paris : J. de Bonnot , 1977",Paris,1977,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34591649w#Expression,L'Oeuvre complète de Victor Hugo... 20. - 2,"Paris : J. de Bonnot , 1977",Paris,1977,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb347740712#Expression,Quatre-vingt-treize,"Paris : l'École des loisirs , 1984",Paris,1984,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34293940k#Expression,Littérature et philosophie mêlées,"Paris : Klincksieck , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb345916476#Expression,L'Oeuvre complète de Victor Hugo... 18,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34591646v#Expression,L'Oeuvre complète de Victor Hugo... 17,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34591643t#Expression,L'Oeuvre complète de Victor Hugo... 14,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34591645h#Expression,L'Oeuvre complète de Victor Hugo... 16,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb345916445#Expression,L'Oeuvre complète de Victor Hugo... 15,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34701478d#Expression,L'Oeuvre complète de Victor Hugo... 12. - 1,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34701479r#Expression,L'Oeuvre complète de Victor Hugo... 13. - 2,"Paris : J. de Bonnot , 1976",Paris,1976,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34333160x#Expression,Les misérables : [texte abrégé],"Paris : Hachette jeunesse , 1990-",Paris,1990,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34637938f#Expression,Gavroche [1],"Paris : Hatier , 1978",Paris,1978,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35111976d#Expression,Morceaux choisis [1],"Paris : Delagrave , 1917",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb348189854#Expression,Les Deux trouvailles de Gallus,"Lanham, Md ; New York ; London : University press of America , cop. 1983","Lanham, Md ; New York ; London",1983,http://id.loc.gov/vocabulary/iso639-2/eng
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35047443z#Expression,Orientales et ballades,"La Haye : G. Verloet , 1832",La Haye,1832,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34637106m#Expression,Les Travailleurs de la mer,"[Paris] : Gallimard , 1980",[Paris],1980,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb351094115#Expression,Les Contemplations... 1,"Bruxelles : A. Lebègue et Cie , 1856",Bruxelles,1856,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34615230v#Expression,Les Travailleurs de la mer,"[Paris] : Gallimard , 1978",[Paris],1978,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359585824#Expression,Les Burgraves,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb372298234#Expression,Odes et ballades,"Paris : Flammarion , 1991",Paris,1991,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36185651s#Expression,Odes et ballades,"Paris : Flammarion , 1995",Paris,1995,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359584778#Expression,Odes et ballades,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb358466789#Expression,Notre-Dame de Paris,"Champigny-sur-Marne : Ed. Lito , 1996",Champigny-sur-Marne,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958406r#Expression,Le Rhin,"Paris : J. Rouff , [1899]",Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35850254z#Expression,"Préface de ""Cromwell""","Lyon : Aldrui , [1996]",Lyon,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359585913#Expression,La Esmeralda,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359586305#Expression,Amy Robsart,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958589j#Expression,Marie Tudor,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37340898f#Expression,Théâtre,"Paris : Flammarion , 1995-1996",Paris,1995/1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35797875x#Expression,Les misérables,"[Paris] : Gallimard , 1995",[Paris],1995,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36706119j#Expression,Les châtiments,"[Paris] : Flammarion , 1998",[Paris],1998,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37214652r#Expression,Les misérables,"[Paris] : TF1 éd. , 2000",[Paris],2000,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359584042#Expression,Hernani,"Paris : J. Rouff , [1899]",Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35850364j#Expression,Notre-Dame de Paris,"Paris : France loisirs , 1996",Paris,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37007275g#Expression,Notre-Dame de Paris,"Paris : Nathan , 1999",Paris,1999,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359583728#Expression,Notre-Dame de Paris,"Paris : J. Rouff et Cie , [1899]",Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb374593451#Expression,Claude Gueux,"Paris : Presses universitaires de France , 1956",Paris,1956,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35857528x#Expression,Lucrèce Borgia,"Arles : Actes Sud ; [Bruxelles] : Labor ; Québec : Leméac , 1996",Arles. - [Bruxelles]. - Québec,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb371770626#Expression,Ce que c'est que l'exil,"La Rochelle : Rumeur des âges , 1998",La Rochelle,1998,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359586127#Expression,Torquemada,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958461w#Expression,Les Orientales,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958584t#Expression,Paris,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359586038#Expression,Cromwell,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958464x#Expression,Lucrèce Borgia,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958634j#Expression,Dieu,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35850358m#Expression,Han d'Islande,"Paris : France loisirs , 1996",Paris,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359584449#Expression,Han d'Islande,"Paris : J. Rouff , [1899]",Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35829627q#Expression,Notre-Dame de Paris,"[Paris] : EDDL , 1996",[Paris],1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36254159g#Expression,[Pour Gustave Flourens,"(S. l.) , [1868]",(S. l.),1868,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37352382c#Expression,Oeuvres complètes de Victor Hugo,", 2001",,2001,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958380w#Expression,Ruy Blas,"Paris : J. Rouff , [1899]",Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958542w#Expression,William Shakespeare,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359586080#Expression,Bug-Jargal,"Paris : J. Rouff , [1902]",Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35850362v#Expression,Bug-Jargal,"Paris : France loisirs , 1996",Paris,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35958665t#Expression,Correspondance,"Paris : J. Rouff , [ca 1902]",Paris,1900/1910,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb359586603#Expression,Correspondance,"Paris : J. Rouff , [ca 1902]",Paris,1900/1910,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb363693855#Expression,Discours de Victor Hugo dans la discussion du projet de loi sur la presse. (9 juillet 1850.),"(Paris,) : au bureau de L'Événement , (s. d.,)","(Paris,)",1850,http://id.loc.gov/vocabulary/iso639-2/fre
